,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
290,普宁,2,拼团了，在哪里看,1111098346,蔡妙旋,0.0,1
291,昆明,2,好，非常好看,1111088492,灿烈1107,5.0,2
292,甘南,2,来到大学后喜欢的排球，真的觉得他们每场比赛和平时的训练都是拿命去拼的。敬佩,1111089362,蓝桉,5.0,1
293,西宁,,巩俐不愧是老戏骨，演的非常棒！排球女将也很不错,1111087825,nUX598630358,4.0,3
294,曲靖,,中国值得骄傲的精神,1111088341,woe321335886,4.0,3
295,十堰,,不错，可以。挺好的。……………,1111087691,石888头,4.5,2
296,沈阳,,很喜欢非常推荐,1111088124,肉肉zkx,3.5,2
297,济宁,2,排球迷表示不错,1111083957,初夏i0,5.0,2
298,呼和浩特,,非常感人。支持大家去观看。,1111087292,bKq858098844,5.0,2
299,西安,,电影超级好看！,1111008473,bXC884963796,5.0,3
300,桂林,1,挺好的。。。。。,1111085547,瘦比南山呀,5.0,2
301,太原,2,好看，特别鼓舞孩子们,1111064660,miaomiao2088,4.5,2
302,沈阳,,纯粹是为了打发时间才去看的,1111083635,sqs377095122,4.0,2
303,成都,,很好看的~本来看网上评价褒贬不一，心里想的就是不管怎样支持巩俐，因为路透图她实在太像郎平了，但是看了电影，觉得巩皇就是巩皇，还有可爱的彭彭，有趣的黄渤，惊喜于郎平的女儿也参演，还原度很高，让我一个没有经历过女排五连冠的人也为这种精神而振奋，加油，中国女排!,1111083462,墨咔咔,5.0,2
304,武汉,1,感觉非常不错,1111083333,nYW170490664,4.5,3
305,连云港,2,刚查牛龙萨姆萨姆拉过来,1111079920,紫竹林song,5.0,2
306,秦皇岛,,超好看，爱了,1111029999,我不饿hh,5.0,2
307,汉中,,励志！非常好看！,1111079848,pGg898172659,5.0,2
308,沈阳,,当我们内心足够强大了，就不会那么在乎一个赢字了。,1111082451,未洪荒,5.0,2
309,万州,1,这个电影期待了大半年，在10月份去看了，很好看，有我心目中的样子,1111082244,小黄。,5.0,2
310,昆明,,夺冠的后面是所有女团的拼搏精神，所有女团的汗水和泪水！,1111080330,CKs310293374,4.5,2
311,烟台,1,看了之后才知道中国女排能有今天的成绩是多么不易,1111064380,Psh197336624,5.0,2
312,章丘区,,非常好看特别喜欢,1111079431,是你阿爸,5.0,2
313,文昌,,挺好看的啊啊啊啊啊啊，,1111077000,丽丽子丽,4.5,3
314,章丘区,2,非常好看 看的流泪了,1111073980,_qq8tz1330527710,5.0,2
315,包头,1,中国体育电影加油,1111064268,好运先生双手合十,5.0,3
316,哈尔滨,,好看极了太棒了,1111076702,aMm531656174,5.0,2
317,无锡,2,很好看哦👍👍👍,1111076682,秋日思语,5.0,2
318,北京,,回忆过去国家队的成长经历,1111071874,x316400,4.5,2
319,岳阳,2,比赛的场面感觉特别特别震撼 但是里面都是一些历史录像还有材料 感觉还少了点什么 但是整体来说还是挺好的 里面的一些感情 爱国的感觉也有感动到我,1111071839,unxq,3.5,2
320,重庆,,感觉好，还可以，没哈。,1111077049,Rcs899926478,5.0,2
321,石家庄,,和朋友一起看的,1111077020,仅此一枚呦,4.0,2
322,哈尔滨,2,热血又感动 不错的,1106101780,L刘尚菲_,5.0,3
323,缙云,,很棒的啦，好,1111051418,fSm920812287,4.5,2
324,徐州,,还可 还不错,1111071144,咔咔丂,4.0,2
325,汉阴,,孩子完成作业！,1111065788,wJ7353,5.0,3
326,深圳,,好看 非常好看,1111068431,yun墨言silent,4.0,2
327,天津,1,挺好的，用不同的场景呈现了新老两代排球人的状态，以及女排精神的传承,1111029584,ELFJY,5.0,2
328,内黄,,女排精神，永远激励着我。电影很棒！,1111065679,月半MIN敏,5.0,3
329,射洪市,,不太好看，没有很高潮的部分感觉,1111068333,小语的东东,4.5,1
330,北海,,买给爸妈看的，他们说特别好,1111067348,今天的雨伞,4.5,2
331,新密,1,很不错的电影,1111008174,达玛普旺,5.0,2
332,邹城,,6分及格分吧，确实感觉没有想象中好看。,1111063899,让开一道,3.0,2
333,沈阳,,"还好不错
 挺好",1111061819,PPl355234550,4.5,1
334,中山,,回忆历史的瞬间，总能让人感动,1111059868,XbZ466295511,4.5,2
335,临潼,2,最好的李现加油,1111060808,A亿家二手家俱小吴,5.0,1
336,新沂,1,代入感太强了 忍不住想去打排球了,1105736647,Cc,5.0,2
337,门头沟区,,看的热血来潮啊,1111058748,GZBHN,5.0,2
